"ticker","traded_at","close_price","adj_close_price","open","daily_variation_pct","max_price","min_price","created_at","updated_at"
"VGIP11","2025-10-27 00:00:00","75.80","75.80","76.20","-0.52","76.21","75.25","2025-10-28 00:00:00","2025-10-28 00:00:00"
"SHPH11","2025-10-27 00:00:00","915.98","915.98","900.01","1.77","929.97","900.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RBRX11","2025-10-27 00:00:00","7.69","7.69","7.66","0.39","7.69","7.59","2025-10-28 00:00:00","2025-10-28 00:00:00"
"ARXD11","2025-10-27 00:00:00","7.46","7.46","7.61","-1.97","7.63","7.46","2025-10-28 00:00:00","2025-10-28 00:00:00"
"JSCR11","2025-10-27 00:00:00","8.02","8.02","8.00","0.25","8.03","8.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"FISC11","2025-10-27 00:00:00","65.00","65.00","65.00","0.00","65.00","65.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"AFHI11","2025-10-27 00:00:00","94.33","94.33","94.50","-0.18","94.50","94.11","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BSLT11","2025-10-27 00:00:00","98.20","98.20","92.01","6.73","98.82","92.01","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RBRL11","2025-10-27 00:00:00","85.81","85.81","86.19","-0.44","86.35","85.49","2025-10-28 00:00:00","2025-10-28 00:00:00"
"CJCT11","2025-10-27 00:00:00","60.84","60.84","60.86","-0.03","61.00","58.95","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HGRU11","2025-10-27 00:00:00","126.54","126.54","126.61","-0.06","126.82","126.51","2025-10-28 00:00:00","2025-10-28 00:00:00"
"FIVN11","2025-10-27 00:00:00","4.58","4.58","4.80","-4.58","5.05","4.58","2025-10-28 00:00:00","2025-10-28 00:00:00"
"IRIM11","2025-10-27 00:00:00","71.89","71.89","70.81","1.53","71.95","70.81","2025-10-28 00:00:00","2025-10-28 00:00:00"
"KISU11","2025-10-27 00:00:00","6.76","6.76","6.82","-0.88","6.82","6.72","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RZTR11","2025-10-27 00:00:00","92.30","92.30","92.33","-0.03","92.84","92.26","2025-10-28 00:00:00","2025-10-28 00:00:00"
"TORD11","2025-10-27 00:00:00","3.07","3.07","3.06","0.33","3.08","3.06","2025-10-28 00:00:00","2025-10-28 00:00:00"
"DAYM11","2025-10-27 00:00:00","3.94","3.94","3.96","-0.51","3.96","3.94","2025-10-28 00:00:00","2025-10-28 00:00:00"
"URHF11","2025-10-27 00:00:00","74.50","74.50","74.50","0.00","75.99","74.50","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RBHG11","2025-10-27 00:00:00","63.77","63.77","63.45","0.50","63.86","63.07","2025-10-28 00:00:00","2025-10-28 00:00:00"
"NEWU11","2025-10-27 00:00:00","98.93","98.93","97.96","0.99","98.93","97.96","2025-10-28 00:00:00","2025-10-28 00:00:00"
"AZPL11","2025-10-27 00:00:00","7.64","7.64","7.69","-0.65","7.69","7.57","2025-10-28 00:00:00","2025-10-28 00:00:00"
"LVBI11","2025-10-27 00:00:00","107.80","107.80","107.98","-0.17","108.37","106.77","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HGBS11","2025-10-27 00:00:00","20.00","20.00","20.00","0.00","20.15","19.96","2025-10-28 00:00:00","2025-10-28 00:00:00"
"ALZC11","2025-10-27 00:00:00","7.54","7.54","7.60","-0.79","7.60","7.51","2025-10-28 00:00:00","2025-10-28 00:00:00"
"VVMR11","2025-10-27 00:00:00","84.98","84.98","84.52","0.54","84.98","84.52","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BTHF11","2025-10-27 00:00:00","8.47","8.47","8.42","0.59","8.47","8.38","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BTHI11","2025-10-27 00:00:00","41.90","41.90","41.99","-0.21","42.00","41.55","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HUCG11","2025-10-27 00:00:00","85.00","85.00","86.98","-2.28","86.98","85.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RMAI11","2025-10-27 00:00:00","60.38","60.38","54.52","10.75","60.38","54.51","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RECT11","2025-10-27 00:00:00","34.16","34.16","33.66","1.49","34.19","33.59","2025-10-28 00:00:00","2025-10-28 00:00:00"
"WTSP11","2025-10-27 00:00:00","60.00","60.00","50.00","20.00","60.00","50.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HGBL11","2025-10-27 00:00:00","8.87","8.87","8.94","-0.78","8.94","8.78","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BBFI11","2025-10-27 00:00:00","362.70","362.70","363.00","-0.08","365.00","358.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"VCRI11","2025-10-27 00:00:00","7.12","7.12","7.14","-0.28","7.20","7.10","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RBFF11","2025-10-27 00:00:00","49.10","49.10","49.00","0.20","49.35","48.90","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HOMS11","2025-10-27 00:00:00","118.41","118.41","118.41","0.00","118.41","118.41","2025-10-28 00:00:00","2025-10-28 00:00:00"
"ITIP11","2025-10-27 00:00:00","65.18","65.18","65.87","-1.05","65.87","64.83","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HCTR11","2025-10-27 00:00:00","21.96","21.96","22.00","-0.18","22.05","21.96","2025-10-28 00:00:00","2025-10-28 00:00:00"
"GCRI11","2025-10-27 00:00:00","63.15","63.15","63.18","-0.05","63.18","62.36","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BTYU11","2025-10-27 00:00:00","9.65","9.65","9.67","-0.21","9.67","9.65","2025-10-28 00:00:00","2025-10-28 00:00:00"
"VRTM11","2025-10-27 00:00:00","6.86","6.86","6.89","-0.44","6.90","6.83","2025-10-28 00:00:00","2025-10-28 00:00:00"
"TVRI11","2025-10-27 00:00:00","93.91","93.91","93.81","0.11","95.16","93.51","2025-10-28 00:00:00","2025-10-28 00:00:00"
"OCRE11","2025-10-27 00:00:00","95.90","95.90","94.00","2.02","95.90","93.99","2025-10-28 00:00:00","2025-10-28 00:00:00"
"DPRO11","2025-10-27 00:00:00","6.30","6.30","6.30","0.00","6.30","6.30","2025-10-28 00:00:00","2025-10-28 00:00:00"
"ZAVI11","2025-10-27 00:00:00","91.38","91.38","91.92","-0.59","91.92","89.53","2025-10-28 00:00:00","2025-10-28 00:00:00"
"MCCI11","2025-10-27 00:00:00","88.79","88.79","88.26","0.60","89.38","88.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"NVHO11","2025-10-27 00:00:00","12.31","12.31","12.31","0.00","12.31","12.31","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RBRD11","2025-10-27 00:00:00","40.21","40.21","40.17","0.10","40.22","40.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"VILG11","2025-10-27 00:00:00","90.99","90.99","88.70","2.58","91.01","88.50","2025-10-28 00:00:00","2025-10-28 00:00:00"
"SEQR11","2025-10-27 00:00:00","49.98","49.98","49.43","1.11","50.00","48.98","2025-10-28 00:00:00","2025-10-28 00:00:00"
"SNEL11","2025-10-27 00:00:00","8.48","8.48","8.50","-0.24","8.50","8.47","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RBDS11","2025-10-27 00:00:00","1.90","1.90","1.90","0.00","1.90","1.90","2025-10-28 00:00:00","2025-10-28 00:00:00"
"MXRF11","2025-10-27 00:00:00","9.61","9.61","9.66","-0.52","9.66","9.60","2025-10-28 00:00:00","2025-10-28 00:00:00"
"NAVT11","2025-10-27 00:00:00","68.98","68.98","68.76","0.32","69.46","68.10","2025-10-28 00:00:00","2025-10-28 00:00:00"
"XPLG11","2025-10-27 00:00:00","101.30","101.30","101.58","-0.28","101.80","101.30","2025-10-28 00:00:00","2025-10-28 00:00:00"
"PATA11","2025-10-27 00:00:00","9.49","9.49","10.00","-5.10","10.25","8.96","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HGCR11","2025-10-27 00:00:00","94.90","94.90","94.25","0.69","95.19","93.82","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HOSI11","2025-10-27 00:00:00","87.77","87.77","83.86","4.66","87.77","83.86","2025-10-28 00:00:00","2025-10-28 00:00:00"
"JSRE11","2025-10-27 00:00:00","61.67","61.67","61.76","-0.15","61.90","61.52","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BIME11","2025-10-27 00:00:00","6.80","6.80","6.82","-0.29","6.82","6.76","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HLOG11","2025-10-27 00:00:00","9.03","9.03","9.03","0.00","9.03","8.94","2025-10-28 00:00:00","2025-10-28 00:00:00"
"VGRI11","2025-10-27 00:00:00","8.10","8.10","8.00","1.25","8.12","7.86","2025-10-28 00:00:00","2025-10-28 00:00:00"
"ASRF11","2025-10-27 00:00:00","10912.03","10912.03","10912.03","0.00","10912.03","10912.03","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RZZR11","2025-10-27 00:00:00","133.00","133.00","134.81","-1.34","134.96","132.26","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RRCI11","2025-10-27 00:00:00","79.49","79.49","79.99","-0.63","79.99","79.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HCRI11","2025-10-27 00:00:00","271.00","271.00","274.29","-1.20","274.30","268.02","2025-10-28 00:00:00","2025-10-28 00:00:00"
"KORE11","2025-10-27 00:00:00","69.20","69.20","69.40","-0.29","70.00","69.02","2025-10-28 00:00:00","2025-10-28 00:00:00"
"GGRC11","2025-10-27 00:00:00","10.00","10.00","9.99","0.10","10.01","9.97","2025-10-28 00:00:00","2025-10-28 00:00:00"
"EQIR11","2025-10-27 00:00:00","7.78","7.78","7.77","0.13","7.81","7.76","2025-10-28 00:00:00","2025-10-28 00:00:00"
"ANCR11","2025-10-27 00:00:00","254.39","254.39","257.35","-1.15","257.35","254.39","2025-10-28 00:00:00","2025-10-28 00:00:00"
"CPTS11","2025-10-27 00:00:00","7.63","7.63","7.64","-0.13","7.68","7.62","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HSLG11","2025-10-27 00:00:00","87.85","87.85","87.92","-0.08","88.37","87.09","2025-10-28 00:00:00","2025-10-28 00:00:00"
"OUJP11","2025-10-27 00:00:00","76.08","76.08","75.07","1.35","76.10","75.07","2025-10-28 00:00:00","2025-10-28 00:00:00"
"AURB11","2025-10-27 00:00:00","81.00","81.00","81.00","0.00","81.00","81.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"PATC11","2025-10-27 00:00:00","42.00","42.00","41.70","0.72","42.00","41.69","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BLOG11","2025-10-27 00:00:00","10.00","10.00","10.00","0.00","10.00","10.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BTLG11","2025-10-27 00:00:00","103.26","103.26","103.99","-0.70","104.10","103.26","2025-10-28 00:00:00","2025-10-28 00:00:00"
"KNSC11","2025-10-27 00:00:00","8.75","8.75","8.79","-0.46","8.79","8.72","2025-10-28 00:00:00","2025-10-28 00:00:00"
"NSLU11","2025-10-27 00:00:00","211.76","211.76","217.05","-2.44","217.05","211.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"MCLO11","2025-10-27 00:00:00","9.97","9.97","10.00","-0.30","10.14","9.97","2025-10-28 00:00:00","2025-10-28 00:00:00"
"AROA11","2025-10-27 00:00:00","1.02","1.02","1.01","0.99","1.02","1.01","2025-10-28 00:00:00","2025-10-28 00:00:00"
"FATN11","2025-10-27 00:00:00","84.36","84.36","84.40","-0.05","84.40","83.61","2025-10-28 00:00:00","2025-10-28 00:00:00"
"GRUL11","2025-10-27 00:00:00","8.19","8.19","8.26","-0.85","8.29","8.18","2025-10-28 00:00:00","2025-10-28 00:00:00"
"ICRI11","2025-10-27 00:00:00","88.00","88.00","88.41","-0.46","88.41","87.76","2025-10-28 00:00:00","2025-10-28 00:00:00"
"TRXB11","2025-10-27 00:00:00","157.63","157.63","157.23","0.25","157.63","157.16","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RBOP11","2025-10-27 00:00:00","209.98","209.98","209.99","0.00","209.99","205.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"KNCR11","2025-10-27 00:00:00","105.78","105.78","106.00","-0.21","106.29","105.70","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HSAF11","2025-10-27 00:00:00","76.74","76.74","76.24","0.66","76.74","76.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"TRXF11","2025-10-27 00:00:00","100.87","100.87","101.11","-0.24","101.31","100.31","2025-10-28 00:00:00","2025-10-28 00:00:00"
"GLOG11","2025-10-27 00:00:00","68.34","68.34","66.28","3.11","68.34","65.16","2025-10-28 00:00:00","2025-10-28 00:00:00"
"KNRE11","2025-10-27 00:00:00","0.31","0.31","0.31","0.00","0.32","0.31","2025-10-28 00:00:00","2025-10-28 00:00:00"
"CXAG11","2025-10-27 00:00:00","72.90","72.90","72.75","0.21","73.84","72.30","2025-10-28 00:00:00","2025-10-28 00:00:00"
"CYCR11","2025-10-27 00:00:00","8.53","8.53","8.50","0.35","8.55","8.43","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BLCA11","2025-10-27 00:00:00","92.50","92.50","91.89","0.66","92.50","91.89","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BNFS11","2025-10-27 00:00:00","73.87","73.87","73.13","1.01","73.88","73.13","2025-10-28 00:00:00","2025-10-28 00:00:00"
"VCJR11","2025-10-27 00:00:00","76.96","76.96","77.08","-0.16","77.09","76.44","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RCRB11","2025-10-27 00:00:00","127.15","127.15","126.00","0.91","127.15","125.40","2025-10-28 00:00:00","2025-10-28 00:00:00"
"KNIP11","2025-10-27 00:00:00","87.50","87.50","87.01","0.56","87.95","87.01","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HFOF11","2025-10-27 00:00:00","6.16","6.16","6.18","-0.32","6.19","6.15","2025-10-28 00:00:00","2025-10-28 00:00:00"
"GZIT11","2025-10-27 00:00:00","45.50","45.50","45.90","-0.87","46.58","45.11","2025-10-28 00:00:00","2025-10-28 00:00:00"
"MFII11","2025-10-27 00:00:00","76.30","76.30","76.40","-0.13","76.40","75.89","2025-10-28 00:00:00","2025-10-28 00:00:00"
"FAMB11","2025-10-27 00:00:00","895.12","895.12","895.12","0.00","895.12","895.12","2025-10-28 00:00:00","2025-10-28 00:00:00"
"NCRI11","2025-10-27 00:00:00","8.45","8.45","8.46","-0.12","8.46","8.35","2025-10-28 00:00:00","2025-10-28 00:00:00"
"DAMA11","2025-10-27 00:00:00","7.36","7.36","7.23","1.80","7.39","7.07","2025-10-28 00:00:00","2025-10-28 00:00:00"
"VVCR11","2025-10-27 00:00:00","8.83","8.83","9.67","-8.69","9.73","8.71","2025-10-28 00:00:00","2025-10-28 00:00:00"
"RBVA11","2025-10-27 00:00:00","9.66","9.66","9.56","1.05","9.73","9.54","2025-10-28 00:00:00","2025-10-28 00:00:00"
"CXCO11","2025-10-27 00:00:00","59.40","59.40","60.00","-1.00","60.34","59.38","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BRCO11","2025-10-27 00:00:00","116.52","116.52","116.35","0.15","116.99","116.13","2025-10-28 00:00:00","2025-10-28 00:00:00"
"ABCP11","2025-10-27 00:00:00","73.76","73.76","73.08","0.93","74.69","73.08","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HGRE11","2025-10-27 00:00:00","116.52","116.52","113.80","2.39","116.52","113.70","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BPML11","2025-10-27 00:00:00","78.20","78.20","78.38","-0.23","78.38","77.80","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BRCR11","2025-10-27 00:00:00","40.23","40.23","39.45","1.98","40.28","39.45","2025-10-28 00:00:00","2025-10-28 00:00:00"
"WPLZ11","2025-10-27 00:00:00","49.90","49.90","49.89","0.02","49.90","49.89","2025-10-28 00:00:00","2025-10-28 00:00:00"
"SJAU11","2025-10-27 00:00:00","3.33","3.33","3.80","-12.37","3.80","3.19","2025-10-28 00:00:00","2025-10-28 00:00:00"
"VISC11","2025-10-27 00:00:00","107.39","107.39","107.77","-0.35","108.27","107.03","2025-10-28 00:00:00","2025-10-28 00:00:00"
"FCFL11","2025-10-27 00:00:00","124.61","124.61","125.20","-0.47","125.20","124.45","2025-10-28 00:00:00","2025-10-28 00:00:00"
"TEPP11","2025-10-27 00:00:00","80.40","80.40","79.62","0.98","80.40","79.62","2025-10-28 00:00:00","2025-10-28 00:00:00"
"CPOF11","2025-10-27 00:00:00","109.50","109.50","109.50","0.00","109.50","109.49","2025-10-28 00:00:00","2025-10-28 00:00:00"
"EGDB11","2025-10-27 00:00:00","1166.21","1166.21","1166.21","0.00","1166.21","1166.21","2025-10-28 00:00:00","2025-10-28 00:00:00"
"BTAL11","2025-10-27 00:00:00","76.37","76.37","76.92","-0.72","77.36","76.32","2025-10-28 00:00:00","2025-10-28 00:00:00"
"URPR11","2025-10-27 00:00:00","33.96","33.96","33.91","0.15","34.00","33.84","2025-10-28 00:00:00","2025-10-28 00:00:00"
"MGHT11","2025-10-27 00:00:00","16.30","16.30","15.89","2.58","16.62","15.89","2025-10-28 00:00:00","2025-10-28 00:00:00"
"HABT11","2025-10-27 00:00:00","71.56","71.56","71.90","-0.47","72.50","71.06","2025-10-28 00:00:00","2025-10-28 00:00:00"
"CARE11","2025-10-27 00:00:00","1.02","1.02","1.02","0.00","1.03","1.01","2025-10-28 00:00:00","2025-10-28 00:00:00"
"JSAF11","2025-10-27 00:00:00","7.29","7.29","7.23","0.83","7.29","7.20","2025-10-28 00:00:00","2025-10-28 00:00:00"
"XPCM11","2025-10-27 00:00:00","8.98","8.98","8.78","2.28","9.00","8.40","2025-10-28 00:00:00","2025-10-28 00:00:00"
"VINO11","2025-10-27 00:00:00","4.96","4.96","4.96","0.00","5.00","4.95","2025-10-28 00:00:00","2025-10-28 00:00:00"
"SCPF11","2025-10-27 00:00:00","2.80","2.80","2.67","4.87","2.81","2.66","2025-10-28 00:00:00","2025-10-28 00:00:00"
"ALMI11","2025-10-27 00:00:00","625.00","625.00","625.00","0.00","625.00","625.00","2025-10-28 00:00:00","2025-10-28 00:00:00"
"TRXY11","2025-10-27 00:00:00","8.80","8.80","9.00","-2.22","9.00","8.75","2025-10-28 00:00:00","2025-10-28 00:00:00"
"PCIP11","2025-10-27 00:00:00","80.61","80.61","79.86","0.94","80.85","79.80","2025-10-28 00:00:00","2025-10-28 00:00:00"
"GGRC11","2025-10-24 00:00:00","9.99","9.99","9.96","0.30","10.01","9.95","2025-10-25 00:00:00","2025-10-25 00:00:00"
"PMLL11","2025-10-24 00:00:00","101.98","101.98","101.04","0.93","101.98","100.46","2025-10-25 00:00:00","2025-10-25 00:00:00"
"INLG11","2025-10-24 00:00:00","74.36","74.36","74.45","-0.12","74.59","74.00","2025-10-25 00:00:00","2025-10-25 00:00:00"
"HSLG11","2025-10-24 00:00:00","87.93","87.93","86.90","1.19","88.05","86.90","2025-10-25 00:00:00","2025-10-25 00:00:00"
"HGRU11","2025-10-24 00:00:00","126.61","126.61","126.46","0.12","126.98","126.34","2025-10-25 00:00:00","2025-10-25 00:00:00"
"FAED11","2025-10-24 00:00:00","146.00","146.00","146.98","-0.67","147.00","145.65","2025-10-25 00:00:00","2025-10-25 00:00:00"
"RZAT11","2025-10-24 00:00:00","87.59","87.59","86.87","0.83","88.04","86.52","2025-10-25 00:00:00","2025-10-25 00:00:00"
"SPXS11","2025-10-24 00:00:00","8.44","8.44","8.43","0.12","8.45","8.37","2025-10-25 00:00:00","2025-10-25 00:00:00"
"XPML11","2025-10-24 00:00:00","104.50","104.50","105.00","-0.48","105.31","104.39","2025-10-25 00:00:00","2025-10-25 00:00:00"
"INRD11","2025-10-24 00:00:00","75.00","75.00","74.40","0.81","79.50","74.38","2025-10-25 00:00:00","2025-10-25 00:00:00"
"RBRX11","2025-10-24 00:00:00","7.67","7.67","7.65","0.26","7.67","7.50","2025-10-25 00:00:00","2025-10-25 00:00:00"
"BBIG11","2025-10-24 00:00:00","6.95","6.95","6.91","0.58","6.96","6.91","2025-10-25 00:00:00","2025-10-25 00:00:00"
"FLMA11","2025-10-24 00:00:00","144.31","144.31","144.53","-0.15","145.75","143.61","2025-10-25 00:00:00","2025-10-25 00:00:00"
"NEWU11","2025-10-24 00:00:00","98.93","98.93","98.94","-0.01","98.94","96.78","2025-10-25 00:00:00","2025-10-25 00:00:00"
"DEVA11","2025-10-24 00:00:00","25.01","25.01","25.00","0.04","25.20","25.00","2025-10-25 00:00:00","2025-10-25 00:00:00"
"LIFE11","2025-10-24 00:00:00","8.19","8.19","8.15","0.49","8.20","8.15","2025-10-25 00:00:00","2025-10-25 00:00:00"
"EGYR11","2025-10-24 00:00:00","3.14","3.14","3.10","1.29","3.14","3.10","2025-10-25 00:00:00","2025-10-25 00:00:00"
"RELG11","2025-10-24 00:00:00","64.51","64.51","64.51","0.00","65.48","64.51","2025-10-25 00:00:00","2025-10-25 00:00:00"
"VVRI11","2025-10-24 00:00:00","90.08","90.08","90.08","0.00","90.08","90.08","2025-10-25 00:00:00","2025-10-25 00:00:00"
"TJKB11","2025-10-24 00:00:00","248.00","248.00","247.01","0.40","249.00","247.01","2025-10-25 00:00:00","2025-10-25 00:00:00"
"GAME11","2025-10-24 00:00:00","8.45","8.45","8.41","0.48","8.45","8.40","2025-10-25 00:00:00","2025-10-25 00:00:00"
"KORE11","2025-10-24 00:00:00","69.30","69.30","69.00","0.43","69.93","68.64","2025-10-25 00:00:00","2025-10-25 00:00:00"
"DVFF11","2025-10-24 00:00:00","5.79","5.79","5.80","-0.17","5.80","5.74","2025-10-25 00:00:00","2025-10-25 00:00:00"
"RBRL11","2025-10-24 00:00:00","86.19","86.19","85.80","0.45","87.66","85.72","2025-10-25 00:00:00","2025-10-25 00:00:00"
"SNEL11","2025-10-24 00:00:00","8.50","8.50","8.50","0.00","8.50","8.48","2025-10-25 00:00:00","2025-10-25 00:00:00"
"KNUQ11","2025-10-24 00:00:00","104.13","104.13","104.21","-0.08","104.23","103.91","2025-10-25 00:00:00","2025-10-25 00:00:00"
"RMAI11","2025-10-24 00:00:00","57.98","57.98","54.53","6.33","57.98","54.52","2025-10-25 00:00:00","2025-10-25 00:00:00"
"WHGR11","2025-10-24 00:00:00","8.89","8.89","8.82","0.79","8.90","8.82","2025-10-25 00:00:00","2025-10-25 00:00:00"
"GSFI11","2025-10-24 00:00:00","9.48","9.48","9.50","-0.21","9.50","9.42","2025-10-25 00:00:00","2025-10-25 00:00:00"
